step,exact,kimi,srd,srd_f
628,4.48063,4.48191,4.4837,4.48171
629,4.48394,4.49039,4.48317,4.4829
630,4.49034,4.48299,4.47846,4.51171
631,4.47448,4.48022,4.46789,4.47721
632,4.48368,4.48354,4.47483,4.47812
633,4.4964,4.49319,4.48779,4.49528
634,4.47537,4.47346,4.47247,4.47642
635,4.47545,4.47328,4.47383,4.47423
636,4.50757,4.50832,4.50483,4.50303
637,4.48989,4.49344,4.48957,4.48675
638,4.47326,4.47842,4.47652,4.47568
639,4.47047,4.47189,4.46701,4.47007
640,4.48019,4.48593,4.47785,4.47733
641,4.47513,4.48176,4.46743,4.46941
642,4.47726,4.47248,4.47493,4.47048
643,4.48078,4.47545,4.47859,4.47406
644,4.48098,4.48012,4.47996,4.48133
645,4.47639,4.47651,4.47746,4.47492
646,4.48181,4.48725,4.47788,4.48384
647,4.46249,4.47151,4.46428,4.47022
648,4.48122,4.47567,4.47695,4.48088
649,4.48027,4.4864,4.47937,4.48069
650,4.48389,4.48493,4.47993,4.48787
651,4.47821,4.48903,4.48096,4.48174
652,4.46434,4.46551,4.46626,4.47236
653,4.48209,4.48189,4.48225,4.48552
654,4.45438,4.45634,4.45541,4.45579
655,4.47081,4.47255,4.47108,4.47107
656,4.45347,4.46157,4.45876,4.455
657,4.48075,4.47774,4.48323,4.48528
658,4.49861,4.49896,4.4936,4.49768
659,4.46124,4.46327,4.46392,4.46096
660,4.45389,4.45331,4.44562,4.44917
661,4.47638,4.47482,4.4926,4.4762
662,4.48179,4.48324,4.48635,4.48785
663,4.507,4.51213,4.51027,4.50994
664,4.49634,4.49812,4.49695,4.49466
665,4.46342,4.46717,4.46955,4.46454
666,4.4565,4.45682,4.45498,4.45243
667,4.49034,4.49184,4.48905,4.48841
668,4.46587,4.475,4.46833,4.47118
669,4.48606,4.48934,4.48571,4.48736
670,4.47407,4.47596,4.47444,4.47445
671,4.4606,4.46167,4.46333,4.4613
672,4.51511,4.49898,4.49576,4.49582
673,4.47605,4.47486,4.47452,4.47289
674,4.4819,4.47983,4.48136,4.50493
675,4.49053,4.47743,4.47726,4.48422
676,4.48734,4.48451,4.48663,4.48667
677,4.48185,4.48238,4.49077,4.48065
678,4.47565,4.47475,4.48064,4.47907
679,4.46342,4.46583,4.46326,4.4639
680,4.48146,4.48511,4.48172,4.48686
681,4.47366,4.47,4.48028,4.47699
682,4.47537,4.48239,4.47719,4.48347
683,4.48518,4.48334,4.48365,4.48415
684,4.46873,4.47126,4.47255,4.47173
685,4.50617,4.49359,4.48804,4.49322
686,4.46418,4.47326,4.46994,4.47381
687,4.45889,4.46904,4.46189,4.45953
688,4.47524,4.46535,4.47146,4.47053
689,4.46366,4.46006,4.45897,4.45825
690,4.50592,4.49849,4.5005,4.50039
691,4.47315,4.47321,4.4713,4.47251
692,4.49426,4.49053,4.48679,4.52752
693,4.47162,4.46938,4.47101,4.46614
694,4.49113,4.48199,4.48609,4.49004
695,4.48561,4.48829,4.48296,4.48188
696,4.49837,4.50283,4.49955,4.4993
697,4.46752,4.4561,4.45569,4.45818
698,4.48197,4.48548,4.48339,4.48264
699,4.48363,4.48382,4.48077,4.4828
700,4.4773,4.48373,4.4809,4.48122
701,4.48761,4.48658,4.47928,4.48212
702,4.46846,4.47488,4.46707,4.47174
703,4.48995,4.48659,4.48023,4.48134
704,4.4694,4.46466,4.46377,4.46381
705,4.46883,4.4708,4.46697,4.47207
706,4.47313,4.47666,4.47584,4.49634
707,4.44828,4.44711,4.45093,4.44984
708,4.46374,4.46491,4.46623,4.46746
709,4.48862,4.4896,4.48751,4.4914
710,4.46175,4.46064,4.45924,4.46053
711,4.47426,4.47305,4.46942,4.47702
712,4.46765,4.47669,4.4771,4.49331
713,4.48417,4.47888,4.48127,4.48495
714,4.47292,4.47733,4.4776,4.47543
715,4.48221,4.47488,4.47784,4.47802
716,4.47332,4.46793,4.46615,4.46833
717,4.47228,4.4686,4.47032,4.47383
718,4.48019,4.47388,4.47113,4.47398
719,4.47024,4.48697,4.46486,4.46641
720,4.4685,4.4664,4.46631,4.46564
721,4.50348,4.49434,4.49182,4.48854
722,4.48291,4.47728,4.48393,4.48975
723,4.48753,4.48507,4.47908,4.48273
724,4.47935,4.48286,4.47808,4.48109
725,4.4626,4.46957,4.46472,4.46848
726,4.46627,4.46906,4.46646,4.46597
727,4.47116,4.47295,4.47049,4.47454
728,4.47636,4.4782,4.47206,4.47158
729,4.47046,4.47059,4.46708,4.46913
730,4.47274,4.48042,4.47635,4.47714
731,4.47537,4.47417,4.47441,4.47438
732,4.45387,4.4536,4.45433,4.45645
733,4.47611,4.46578,4.4656,4.46671
734,4.46424,4.46913,4.46902,4.46583
735,4.45933,4.46069,4.45653,4.45991
736,4.48545,4.48305,4.48136,4.5004
737,4.48575,4.48568,4.48384,4.4845
738,4.47269,4.46985,4.46307,4.46637
739,4.43908,4.44441,4.44407,4.44141
740,4.50849,4.50328,4.50511,4.50648
741,4.48936,4.49073,4.49144,4.49209
742,4.47569,4.47553,4.47639,4.47689
743,4.45794,4.46238,4.46251,4.45901
744,4.47095,4.47386,4.47265,4.4714
745,4.47534,4.47045,4.47036,4.46947
746,4.48186,4.48493,4.48474,4.47931
747,4.47991,4.47555,4.48086,4.47976
748,4.48587,4.48699,4.48583,4.48579
749,4.48066,4.48324,4.4834,4.48586
750,4.49871,4.49806,4.49656,4.49754
751,4.4651,4.46098,4.45532,4.45792
752,4.49083,4.48835,4.48833,4.48685
753,4.46817,4.46496,4.46772,4.46921
754,4.47251,4.46884,4.46621,4.46841
755,4.47084,4.47392,4.47306,4.47392
756,4.47575,4.48072,4.47269,4.47588
757,4.46943,4.47059,4.46653,4.46917
758,4.46561,4.46859,4.46643,4.46155
759,4.48061,4.48275,4.47354,4.47626
760,4.46746,4.46564,4.46401,4.46365
761,4.47375,4.47145,4.46958,4.47668
762,4.49655,4.50087,4.49848,4.49819
763,4.47406,4.47289,4.47126,4.47262
764,4.46214,4.46617,4.46531,4.47028
765,4.49658,4.47384,4.47709,4.47208
766,4.46183,4.46268,4.45902,4.46066
767,4.47569,4.47465,4.47143,4.47932
768,4.47968,4.47844,4.48146,4.47987
769,4.46116,4.46163,4.46076,4.46224
770,4.49007,4.47116,4.47009,4.47142
771,4.47363,4.48537,4.47552,4.4802
772,4.48426,4.48058,4.48027,4.48277
773,4.46841,4.47163,4.47186,4.47228
774,4.48626,4.4931,4.49067,4.49245
775,4.47311,4.47472,4.47183,4.4675
776,4.47567,4.47533,4.47603,4.47798
777,4.47835,4.48015,4.48327,4.48272
778,4.47093,4.45529,4.45633,4.45478
779,4.45528,4.45393,4.45419,4.45599
780,4.49384,4.49385,4.49248,4.49124
781,4.48191,4.48618,4.47924,4.48232
782,4.47153,4.46972,4.46962,4.46932
783,4.48482,4.47757,4.47453,4.47726
784,4.47102,4.46864,4.47009,4.4703
785,4.47165,4.47111,4.46681,4.46993
786,4.48881,4.49196,4.48558,4.48839
787,4.49086,4.49046,4.49142,4.49975
788,4.47497,4.47851,4.47322,4.47847
789,4.48307,4.48469,4.48185,4.48342
790,4.47365,4.47471,4.47387,4.47127
791,4.47128,4.47304,4.46789,4.46941
792,4.48972,4.49222,4.49014,4.48899
793,4.4728,4.47103,4.46726,4.46825
794,4.49117,4.48872,4.48641,4.48981
795,4.46613,4.46081,4.46527,4.46454
796,4.47566,4.48519,4.47892,4.48681
797,4.4807,4.48282,4.48045,4.48178
798,4.47762,4.4758,4.47774,4.48079
799,4.47806,4.47829,4.47905,4.47838
800,4.48778,4.48793,4.48533,4.48845
801,4.48837,4.48681,4.48159,4.48511
802,4.48097,4.47954,4.47963,4.48191
803,4.46526,4.46273,4.46476,4.46551
804,4.4743,4.47083,4.47271,4.47492
805,4.49251,4.49786,4.49241,4.49496
806,4.47589,4.47732,4.47474,4.47622
807,4.46619,4.46381,4.46671,4.46602
808,4.48629,4.48561,4.4845,4.4826
809,4.47427,4.47872,4.47289,4.47251
810,4.48248,4.48447,4.48227,4.48163
811,4.46617,4.46668,4.46597,4.4727
812,4.47816,4.48174,4.47859,4.47947
813,4.46048,4.4597,4.45911,4.46068
814,4.47919,4.48155,4.48105,4.47906
815,4.47197,4.47419,4.47208,4.47413
816,4.48222,4.4808,4.47921,4.48229
817,4.46817,4.47329,4.4669,4.46813
818,4.47977,4.48025,4.48046,4.48188
819,4.45814,4.45886,4.45567,4.45688
820,4.46943,4.46771,4.47048,4.46785
821,4.47223,4.47392,4.46891,4.47217
822,4.46572,4.46784,4.46576,4.47083
823,4.48926,4.48652,4.49013,4.48955
824,4.46979,4.46696,4.4698,4.46826
825,4.4707,4.47089,4.4686,4.47165
826,4.49524,4.49457,4.49132,4.4936
827,4.46137,4.46302,4.46282,4.46265
828,4.49361,4.49093,4.49292,4.49487
829,4.46186,4.46157,4.46345,4.46439
830,4.47407,4.47808,4.47595,4.47579
831,4.47202,4.47443,4.47448,4.47576
832,4.47564,4.47812,4.47401,4.47575
833,4.46905,4.46697,4.47062,4.4701
834,4.47574,4.48367,4.47707,4.47957
835,4.45563,4.45956,4.45574,4.45585
836,4.47976,4.47896,4.47852,4.47759
837,4.47132,4.47283,4.46984,4.47197
838,4.48195,4.48348,4.47565,4.47864
839,4.45949,4.46292,4.46124,4.46243
840,4.45509,4.45206,4.45154,4.45458
841,4.48247,4.48043,4.47932,4.4786
842,4.46483,4.46654,4.46668,4.46367
843,4.47783,4.48205,4.47951,4.47962
844,4.46261,4.46051,4.46044,4.46111
845,4.4822,4.48138,4.4794,4.48025
846,4.48486,4.48585,4.48307,4.48599
847,4.48079,4.47879,4.47763,4.48112
848,4.48875,4.48907,4.48413,4.48757
849,4.46322,4.4625,4.46261,4.4629
850,4.48129,4.48609,4.48058,4.48045
851,4.46903,4.46908,4.46679,4.467
852,4.47318,4.47275,4.4709,4.47217
853,4.46851,4.46731,4.46587,4.46815
854,4.48807,4.49049,4.48531,4.48616
855,4.46858,4.46824,4.46974,4.48959
856,4.49329,4.49467,4.49348,4.49275
857,4.47561,4.47559,4.47491,4.47856
858,4.46564,4.46467,4.46729,4.46725
859,4.47513,4.47901,4.47868,4.47838
860,4.46359,4.46512,4.46321,4.46435
861,4.47526,4.4712,4.47179,4.47458
862,4.4694,4.46935,4.47098,4.46755
863,4.47944,4.48093,4.47918,4.47943
864,4.46478,4.4665,4.46515,4.46401
865,4.47308,4.47458,4.47225,4.47252
866,4.47584,4.47269,4.47444,4.47585
867,4.48635,4.48724,4.4841,4.48713
868,4.46394,4.46668,4.46341,4.46535
869,4.47749,4.48026,4.47606,4.4765
870,4.46073,4.46162,4.45926,4.46102
871,4.4983,4.49853,4.49397,4.49768
872,4.46997,4.47325,4.46943,4.47024
873,4.47364,4.47353,4.47346,4.4749
874,4.465,4.46609,4.46409,4.46531
875,4.47,4.47287,4.46873,4.46977
876,4.46841,4.47065,4.47112,4.46986
877,4.47353,4.47326,4.47081,4.47237
878,4.46831,4.46559,4.46749,4.47042
879,4.48185,4.48296,4.48149,4.48158
880,4.45932,4.46043,4.45901,4.45656
881,4.47175,4.47264,4.47129,4.47159
882,4.47828,4.47886,4.47615,4.47778
883,4.46831,4.46891,4.46502,4.46831
884,4.46815,4.46916,4.46627,4.46847
885,4.46236,4.46283,4.45722,4.46022
886,4.49022,4.4916,4.48741,4.48977
887,4.47551,4.47622,4.47133,4.474
888,4.47039,4.474,4.46694,4.47027
889,4.47563,4.47609,4.47427,4.47654
890,4.4666,4.46628,4.47011,4.46732
891,4.47101,4.47141,4.46918,4.46971
892,4.46534,4.465,4.46335,4.46424
893,4.46523,4.4653,4.46613,4.46575
894,4.47099,4.47188,4.46835,4.47111
895,4.4742,4.47491,4.47466,4.47272
896,4.46739,4.46699,4.46648,4.46934
897,4.48109,4.48224,4.47851,4.4816
898,4.47279,4.47453,4.47696,4.47399
899,4.45372,4.45282,4.45327,4.45247
900,4.47292,4.47191,4.47164,4.47257
901,4.47848,4.47494,4.47533,4.47619
902,4.48604,4.48527,4.48448,4.48785
903,4.48069,4.48095,4.48035,4.48199
904,4.46684,4.46591,4.4655,4.46623
905,4.46516,4.46921,4.46512,4.46579
906,4.47348,4.47179,4.4712,4.472
907,4.48528,4.48317,4.48319,4.48501
908,4.48299,4.48021,4.48121,4.48284
909,4.46771,4.47125,4.47025,4.46876
910,4.48491,4.48812,4.48623,4.4868
911,4.45867,4.45881,4.45524,4.45894
912,4.47039,4.46906,4.47067,4.47105
913,4.45523,4.45403,4.4548,4.45509
914,4.47326,4.47691,4.47295,4.47366
915,4.46761,4.46682,4.46958,4.46849
916,4.45523,4.455,4.45483,4.45575
917,4.46299,4.46318,4.46199,4.46205
918,4.47975,4.47887,4.47678,4.47814
919,4.46154,4.4609,4.45897,4.46187
920,4.46512,4.4635,4.46519,4.46447
921,4.47277,4.47664,4.4742,4.47559
922,4.471,4.47272,4.47098,4.47139
923,4.46578,4.46709,4.46622,4.46619
924,4.4651,4.46953,4.46524,4.46552
925,4.49192,4.49502,4.49274,4.49288
926,4.46961,4.47173,4.46999,4.47172
927,4.49492,4.49542,4.4927,4.49362
928,4.46459,4.46524,4.46393,4.46456
929,4.46909,4.4705,4.4686,4.47268
930,4.48405,4.4856,4.48241,4.48499
931,4.47169,4.47194,4.47043,4.46972
932,4.48419,4.48635,4.48293,4.48351
933,4.45982,4.46035,4.45881,4.45994
934,4.48224,4.48281,4.4805,4.48235
935,4.46971,4.47152,4.46932,4.47027
936,4.46589,4.46696,4.46549,4.46553
937,4.46844,4.46965,4.46745,4.4682
938,4.47864,4.48064,4.47903,4.48005
939,4.45506,4.45655,4.4538,4.45497
940,4.4764,4.47435,4.47684,4.47744
941,4.47892,4.47848,4.47657,4.47756
942,4.47201,4.47575,4.47389,4.47435
943,4.49323,4.46761,4.46456,4.46717
944,4.49424,4.49526,4.49311,4.49556
945,4.4909,4.48708,4.48746,4.48882
946,4.48003,4.48033,4.47904,4.48066
947,4.47456,4.47086,4.46953,4.47076
948,4.48255,4.48382,4.48459,4.48426
949,4.47483,4.47545,4.47198,4.4746
950,4.46362,4.46195,4.45964,4.46187
951,4.46193,4.45787,4.4575,4.46088
952,4.47631,4.47432,4.47224,4.47148
953,4.47128,4.47068,4.46868,4.47224
954,4.46756,4.46675,4.46641,4.46793
955,4.45068,4.45102,4.45003,4.44822
956,4.47052,4.47251,4.47288,4.47189
957,4.48074,4.48052,4.48037,4.48235
958,4.48128,4.48348,4.48192,4.48445
959,4.47947,4.48271,4.48065,4.47918
960,4.45839,4.45835,4.45873,4.45988
961,4.45225,4.44924,4.44998,4.45069
962,4.47927,4.47897,4.47801,4.47962
963,4.48351,4.48393,4.48414,4.48583
964,4.47544,4.47295,4.47002,4.47114
965,4.46819,4.46589,4.46608,4.46633
966,4.47453,4.47181,4.47093,4.46967
967,4.48085,4.48232,4.47998,4.48169
968,4.46417,4.46345,4.46231,4.46269
969,4.47896,4.47816,4.47685,4.47944
970,4.4673,4.46697,4.46407,4.46556
971,4.47329,4.47978,4.47396,4.47542
972,4.48256,4.48029,4.47935,4.48008
973,4.48653,4.48445,4.48469,4.48704
974,4.46881,4.47922,4.46901,4.46867
975,4.46827,4.46963,4.46841,4.46934
976,4.4668,4.46668,4.46496,4.46793
977,4.46507,4.46154,4.46271,4.46326
978,4.47503,4.47404,4.47057,4.47288
979,4.46504,4.46382,4.46434,4.46407
980,4.47659,4.47775,4.47729,4.47782
981,4.46443,4.46557,4.46422,4.46425
982,4.46831,4.47136,4.46776,4.47027
983,4.47878,4.47787,4.47793,4.47816
984,4.47947,4.4747,4.47486,4.47671
985,4.47485,4.47586,4.47842,4.47492
986,4.47154,4.47228,4.46957,4.47219
987,4.47196,4.47439,4.47315,4.47435
988,4.46683,4.46599,4.48307,4.46639
989,4.47892,4.48318,4.47842,4.48076
990,4.48042,4.48029,4.4971,4.47967
991,4.46172,4.46256,4.4604,4.46084
992,4.4645,4.46576,4.48731,4.46706
993,4.47112,4.47243,4.46858,4.47058
994,4.46299,4.46308,4.46135,4.45967
995,4.47833,4.47794,4.47725,4.47786
996,4.4905,4.49146,4.49917,4.491
997,4.45678,4.46009,4.46104,4.46001
998,4.46571,4.46426,4.49083,4.46361
999,4.47078,4.46857,4.47276,4.46962
1000,4.48289,4.5008,4.47988,4.48388
1001,4.47224,4.47495,4.50844,4.47126
1002,4.48323,4.46774,4.47199,4.47091
1003,4.47342,4.47188,4.47668,4.47358
1004,4.46911,4.47021,4.47016,4.4676
1005,4.47859,4.47803,4.47625,4.47812
1006,4.49763,4.4949,4.49738,4.49726
1007,4.471,4.4681,4.47077,4.471
1008,4.46625,4.46806,4.46862,4.46802
1009,4.47804,4.47713,4.47604,4.47678
1010,4.44999,4.4534,4.45228,4.44879
1011,4.46512,4.46788,4.46572,4.46637
1012,4.47192,4.47103,4.46616,4.47062
1013,4.47151,4.46982,4.4746,4.47233
1014,4.45704,4.45393,4.45821,4.45482
1015,4.47755,4.48185,4.48196,4.47965
1016,4.46749,4.46875,4.46739,4.46652
1017,4.4855,4.48181,4.47987,4.48302
1018,4.49728,4.49936,4.49542,4.497
1019,4.47898,4.47652,4.47826,4.47691
1020,4.47311,4.47358,4.47174,4.47385
1021,4.46924,4.46915,4.46801,4.47143
1022,4.48843,4.49438,4.48759,4.48846
1023,4.46868,4.47089,4.47138,4.47047
1024,4.47466,4.47704,4.47522,4.47646
1025,4.45429,4.4548,4.45882,4.45443
1026,4.47477,4.47718,4.47379,4.47311
1027,4.4789,4.47996,4.47601,4.47505
1028,4.46321,4.46669,4.46319,4.46529
1029,4.4584,4.45761,4.46327,4.45906
1030,4.46229,4.46664,4.4658,4.46664
1031,4.45624,4.46007,4.46303,4.45753
1032,4.46436,4.46766,4.46519,4.46631
1033,4.46954,4.47994,4.47136,4.47232
1034,4.46556,4.46356,4.47178,4.46526
1035,4.48064,4.51144,4.47932,4.47864
1036,4.4643,4.4576,4.45782,4.46165
1037,4.46937,4.47089,4.47034,4.47102
1038,4.46435,4.46362,4.46303,4.46429
1039,4.45287,4.45379,4.45659,4.45535
1040,4.47727,4.47875,4.47418,4.47785
1041,4.46534,4.46876,4.46488,4.46181
1042,4.49059,4.48974,4.49116,4.48606
1043,4.48577,4.48826,4.48554,4.48573
1044,4.45325,4.45482,4.45276,4.45454
1045,4.48445,4.48313,4.48111,4.4829
1046,4.44728,4.4517,4.45003,4.44993
1047,4.48898,4.48793,4.49006,4.48616
1048,4.49646,4.49427,4.49781,4.49567
1049,4.48695,4.48729,4.48492,4.48672
1050,4.46717,4.46861,4.46981,4.46922
1051,4.4708,4.46946,4.47028,4.47133
1052,4.47011,4.47042,4.46887,4.47091
1053,4.48874,4.49127,4.48556,4.48932
1054,4.46537,4.46721,4.46637,4.466
1055,4.46585,4.48335,4.46558,4.46818
1056,4.49428,4.49629,4.49165,4.49592
1057,4.47222,4.47221,4.47121,4.47109
1058,4.48057,4.48385,4.47614,4.47927
1059,4.46627,4.46626,4.46717,4.4673
1060,4.47722,4.47759,4.47532,4.47662
1061,4.46066,4.46102,4.46113,4.46075
1062,4.47753,4.47842,4.47532,4.47498
1063,4.48416,4.48922,4.48394,4.48668
1064,4.46936,4.46802,4.46718,4.46479
1065,4.46281,4.46843,4.46672,4.4663
1066,4.46773,4.46902,4.46426,4.46957
1067,4.47982,4.47934,4.47586,4.47898
1068,4.46233,4.46201,4.46257,4.46199
1069,4.46654,4.46877,4.46644,4.46879
1070,4.4639,4.46169,4.46286,4.46334
1071,4.44315,4.44173,4.44206,4.43965
1072,4.48045,4.4797,4.47815,4.47795
1073,4.46537,4.46314,4.45998,4.46266
1074,4.43903,4.43667,4.43929,4.4376
1075,4.46004,4.45999,4.46248,4.45938
1076,4.46658,4.4675,4.46577,4.46777
1077,4.4736,4.47406,4.47288,4.47243
1078,4.47969,4.47883,4.47849,4.47676
1079,4.50285,4.50146,4.50048,4.50113
1080,4.46624,4.4682,4.46758,4.46733
1081,4.47623,4.47679,4.47625,4.47587
1082,4.46902,4.46722,4.47,4.46961
1083,4.47638,4.47518,4.47513,4.47584
1084,4.47474,4.47377,4.47611,4.47466
1085,4.47529,4.47699,4.47483,4.47597
1086,4.46879,4.47063,4.46672,4.46819
1087,4.47416,4.47227,4.47437,4.47489
1088,4.47141,4.47186,4.46885,4.47181
1089,4.45749,4.45679,4.4576,4.45648
1090,4.47918,4.48026,4.47803,4.47893
1091,4.45166,4.45059,4.45094,4.45109
1092,4.47296,4.47033,4.47025,4.47352
1093,4.47626,4.47423,4.47312,4.47476
1094,4.47923,4.47786,4.47988,4.48113
1095,4.4685,4.46687,4.46477,4.46507
1096,4.49295,4.49206,4.49097,4.49238
1097,4.46119,4.46514,4.46264,4.46639
1098,4.47744,4.479,4.47638,4.47841
1099,4.47719,4.47973,4.4762,4.47726
1100,4.47024,4.47389,4.46718,4.47073
1101,4.46561,4.46636,4.46537,4.46794
1102,4.46786,4.46965,4.46857,4.46928
1103,4.47851,4.47685,4.47729,4.47692
1104,4.45668,4.45987,4.45765,4.45726
1105,4.46671,4.46599,4.46444,4.46322
1106,4.46755,4.46858,4.46848,4.46801
1107,4.48885,4.48622,4.48396,4.48881
1108,4.45814,4.46418,4.45841,4.45911
1109,4.47765,4.47768,4.47632,4.47734
1110,4.46203,4.46077,4.46264,4.46247
1111,4.47158,4.47199,4.4729,4.47463
1112,4.47266,4.47443,4.47128,4.47258
1113,4.46979,4.47043,4.47011,4.47126
1114,4.46968,4.47095,4.46961,4.46832
1115,4.47169,4.47393,4.47354,4.47394
1116,4.48407,4.48131,4.48021,4.48227
1117,4.48296,4.4796,4.47893,4.48051
1118,4.46221,4.46313,4.46028,4.4636
1119,4.46748,4.46655,4.46418,4.46615
1120,4.46903,4.46768,4.46972,4.46888
1121,4.47201,4.47096,4.46942,4.47088
1122,4.45852,4.45622,4.45465,4.45853
1123,4.46017,4.46193,4.46229,4.46066
1124,4.46827,4.46919,4.46887,4.467
1125,4.46613,4.46474,4.46351,4.46487
1126,4.47097,4.47165,4.46763,4.48977
1127,4.46433,4.46581,4.4631,4.4658
1128,4.47539,4.47468,4.47575,4.47484
1129,4.48656,4.48746,4.48732,4.48561
1130,4.4794,4.47786,4.47866,4.47736
1131,4.47677,4.47795,4.47719,4.47738
1132,4.47346,4.47652,4.47274,4.4737
1133,4.46758,4.4665,4.46557,4.46921
1134,4.47581,4.47897,4.47327,4.47694
1135,4.46597,4.46735,4.46698,4.46827
1136,4.45941,4.46236,4.45772,4.46146
1137,4.45463,4.45609,4.45373,4.45651
1138,4.47192,4.47035,4.47183,4.47088
1139,4.46747,4.46729,4.46872,4.46639
1140,4.47947,4.47988,4.47921,4.47954
1141,4.45998,4.46167,4.45992,4.46177
1142,4.4701,4.47445,4.4692,4.47041
1143,4.46799,4.46875,4.46834,4.46898
1144,4.46355,4.46259,4.46428,4.4626
1145,4.47003,4.47119,4.46685,4.47031
1146,4.469,4.47099,4.46899,4.46851
1147,4.47266,4.47532,4.47357,4.47599
1148,4.45135,4.44947,4.44847,4.45104
1149,4.47437,4.4742,4.47367,4.47522
1150,4.48191,4.48127,4.47996,4.48362
1151,4.46364,4.464,4.46364,4.46512
1152,4.48432,4.48212,4.48384,4.50476
1153,4.46819,4.46645,4.46687,4.46686
1154,4.4629,4.46093,4.4599,4.46037
1155,4.4711,4.47226,4.47137,4.47398
1156,4.46063,4.46201,4.46016,4.46117
1157,4.46858,4.46763,4.46653,4.46609
1158,4.46866,4.47137,4.46701,4.46835
1159,4.4728,4.47444,4.4714,4.47331
1160,4.45523,4.4556,4.45617,4.45644
1161,4.46388,4.46518,4.46564,4.46404
1162,4.48714,4.48793,4.48458,4.48695
1163,4.47871,4.47601,4.47574,4.47786
1164,4.4686,4.46931,4.46918,4.46832
1165,4.47697,4.47886,4.47756,4.49402
1166,4.46773,4.46814,4.46507,4.4675
1167,4.4924,4.49417,4.4906,4.49409
1168,4.47335,4.47412,4.46581,4.47165
1169,4.48682,4.48806,4.48135,4.48733
1170,4.47966,4.482,4.47779,4.48012
1171,4.47205,4.47249,4.47205,4.47674
1172,4.47466,4.47489,4.47025,4.47936
1173,4.48152,4.47989,4.48359,4.4801
1174,4.45708,4.45567,4.46048,4.457
1175,4.4692,4.46965,4.47074,4.49791
1176,4.46075,4.45918,4.46682,4.45958
1177,4.47163,4.47383,4.47285,4.47254
1178,4.47143,4.47063,4.47003,4.46998
1179,4.46357,4.46411,4.46235,4.46442
1180,4.47087,4.4722,4.47106,4.47172
1181,4.46665,4.4698,4.4696,4.4708
1182,4.45054,4.45075,4.45338,4.45108
1183,4.45924,4.46359,4.46001,4.46222
1184,4.46414,4.46368,4.46476,4.46423
1185,4.45441,4.45565,4.45106,4.45396
1186,4.48343,4.48243,4.47923,4.48162
1187,4.45751,4.45663,4.45671,4.45836
1188,4.47418,4.47953,4.47141,4.47842
1189,4.46634,4.46803,4.46902,4.498
1190,4.46015,4.45953,4.46198,4.49611
1191,4.47603,4.47855,4.47536,4.47763
1192,4.50025,4.49649,4.49986,4.49975
1193,4.46106,4.46115,4.4579,4.45999
1194,4.46522,4.46556,4.46703,4.50729
1195,4.47255,4.47223,4.47164,4.47365
1196,4.46343,4.46483,4.46497,4.46513
1197,4.47335,4.4729,4.47127,4.47097
1198,4.47469,4.47462,4.47351,4.47535
1199,4.47308,4.47289,4.47282,4.47645
1200,4.46327,4.46276,4.46239,4.46857
1201,4.46802,4.46727,4.46636,4.46466
1202,4.46656,4.46582,4.46567,4.47068
1203,4.47634,4.47505,4.47378,4.49964
1204,4.46772,4.46923,4.46746,4.47819
1205,4.45323,4.45296,4.45477,4.45856
1206,4.44877,4.45057,4.45166,4.45469
1207,4.46203,4.46151,4.46461,4.46629
1208,4.46191,4.46308,4.46169,4.46428
1209,4.47466,4.47595,4.47262,4.47242
1210,4.48013,4.47836,4.47888,4.47984
1211,4.47912,4.47852,4.47869,4.48044
1212,4.47899,4.47866,4.47815,4.47778
1213,4.48238,4.48207,4.48184,4.4806
1214,4.46515,4.46407,4.46444,4.46771
1215,4.47663,4.479,4.47547,4.4837
1216,4.47067,4.46954,4.47006,4.47398
1217,4.47145,4.46974,4.47017,4.47303
1218,4.47745,4.47891,4.47775,4.47967
1219,4.46848,4.47032,4.46727,4.4768
1220,4.48851,4.48912,4.48644,4.51175
1221,4.48124,4.48165,4.48087,4.48445
1222,4.46147,4.46152,4.45999,4.46329
1223,4.46701,4.46699,4.46635,4.46855
1224,4.47626,4.47571,4.47494,4.47974
1225,4.46659,4.46748,4.46641,4.46731
1226,4.45477,4.45505,4.45472,4.45588
1227,4.4603,4.45929,4.45883,4.45999
1228,4.47257,4.47342,4.47209,4.47256
1229,4.4865,4.48497,4.48727,4.48486
1230,4.47303,4.47267,4.47342,4.47032
1231,4.47367,4.47372,4.47752,4.47285
1232,4.47389,4.47451,4.47307,4.47588
1233,4.46512,4.46827,4.46622,4.46555
1234,4.4644,4.46441,4.46359,4.46209
1235,4.47309,4.47414,4.4719,4.47276
1236,4.4743,4.47405,4.47275,4.47471
1237,4.4755,4.47554,4.47384,4.49002
1238,4.45671,4.4578,4.4571,4.45708
1239,4.46357,4.46465,4.4609,4.46603
1240,4.45791,4.45904,4.45715,4.45679
1241,4.47436,4.47341,4.47634,4.478
1242,4.46204,4.46402,4.46528,4.46898
1243,4.4749,4.47414,4.47763,4.47886
1244,4.47659,4.47676,4.47706,4.4766
1245,4.47309,4.47459,4.47376,4.47488
1246,4.47065,4.47132,4.4702,4.49436
1247,4.47849,4.47916,4.48355,4.47965
1248,4.47271,4.47086,4.47482,4.47225
1249,4.46854,4.46818,4.46797,4.47015
1250,4.46635,4.46601,4.46381,4.46823
1251,4.45693,4.45847,4.45653,4.45971
1252,4.46569,4.46643,4.46654,4.4649
